practice_id,practice_title,subject,module,source_question_no,answer_type,correct_answer,answer_form,canonical_key,answer_source,answer_source_sha256,practice_target_exists,match_status
2026-02-25,2026-02-25,reading,m1,3,fill,rock,word,2026-02-25:reading:m1:q3,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,reading,m1,4,fill,evidence,word,2026-02-25:reading:m1:q4,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,reading,m1,5,fill,ancient,word,2026-02-25:reading:m1:q5,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,reading,m1,6,fill,and,word,2026-02-25:reading:m1:q6,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,reading,m1,7,fill,events,word,2026-02-25:reading:m1:q7,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,reading,m1,8,fill,within,word,2026-02-25:reading:m1:q8,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,reading,m1,9,fill,show,word,2026-02-25:reading:m1:q9,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,reading,m1,10,fill,organisms,word,2026-02-25:reading:m1:q10,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,reading,m1,11,fill,study,word,2026-02-25:reading:m1:q11,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,reading,m1,12,fill,factors,word,2026-02-25:reading:m1:q12,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,reading,m1,13,fill,predict,word,2026-02-25:reading:m1:q13,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,reading,m1,14,fill,conditions,word,2026-02-25:reading:m1:q14,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,reading,m1,15,fill,understand,word,2026-02-25:reading:m1:q15,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,reading,m1,16,fill,change,word,2026-02-25:reading:m1:q16,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,reading,m1,17,fill,like,word,2026-02-25:reading:m1:q17,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,reading,m1,18,fill,and,word,2026-02-25:reading:m1:q18,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,reading,m1,19,fill,allow,word,2026-02-25:reading:m1:q19,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,reading,m1,20,fill,to,word,2026-02-25:reading:m1:q20,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,reading,m1,21,mc,C,option_key,2026-02-25:reading:m1:q21,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,reading,m1,22,mc,B,option_key,2026-02-25:reading:m1:q22,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,reading,m1,23,mc,B,option_key,2026-02-25:reading:m1:q23,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,reading,m1,24,mc,C,option_key,2026-02-25:reading:m1:q24,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,reading,m1,25,mc,B,option_key,2026-02-25:reading:m1:q25,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,reading,m1,26,mc,D,option_key,2026-02-25:reading:m1:q26,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,reading,m1,27,mc,B,option_key,2026-02-25:reading:m1:q27,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,reading,m1,28,mc,B,option_key,2026-02-25:reading:m1:q28,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,reading,m1,29,mc,D,option_key,2026-02-25:reading:m1:q29,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,reading,m1,30,mc,C,option_key,2026-02-25:reading:m1:q30,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,reading,m1,31,mc,A,option_key,2026-02-25:reading:m1:q31,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,reading,m1,32,mc,B,option_key,2026-02-25:reading:m1:q32,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,reading,m1,33,fill,however,word,2026-02-25:reading:m1:q33,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,False,answer_without_target
2026-02-25,2026-02-25,reading,m1,34,mc,C,option_key,2026-02-25:reading:m1:q34,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,reading,m1,35,mc,D,option_key,2026-02-25:reading:m1:q35,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,reading,m2,1,fill,vibrant,word,2026-02-25:reading:m2:q1,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,reading,m2,2,fill,of,word,2026-02-25:reading:m2:q2,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,reading,m2,3,fill,artistic,word,2026-02-25:reading:m2:q3,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,reading,m2,4,fill,intellectual,word,2026-02-25:reading:m2:q4,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,reading,m2,5,fill,the,word,2026-02-25:reading:m2:q5,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,reading,m2,6,fill,marked,word,2026-02-25:reading:m2:q6,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,reading,m2,7,fill,renewed,word,2026-02-25:reading:m2:q7,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,reading,m2,8,fill,in,word,2026-02-25:reading:m2:q8,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,reading,m2,9,fill,literature,word,2026-02-25:reading:m2:q9,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,reading,m2,10,fill,and,word,2026-02-25:reading:m2:q10,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,reading,m2,11,mc,C,option_key,2026-02-25:reading:m2:q11,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,reading,m2,12,mc,A,option_key,2026-02-25:reading:m2:q12,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,reading,m2,13,mc,C,option_key,2026-02-25:reading:m2:q13,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,reading,m2,14,mc,A,option_key,2026-02-25:reading:m2:q14,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,reading,m2,15,mc,B,option_key,2026-02-25:reading:m2:q15,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,listening,m1,1,mc,A,option_key,2026-02-25:listening:m1:q1,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,listening,m1,2,mc,A,option_key,2026-02-25:listening:m1:q2,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,False,answer_without_target
2026-02-25,2026-02-25,listening,m1,3,mc,C,option_key,2026-02-25:listening:m1:q3,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,listening,m1,4,mc,A,option_key,2026-02-25:listening:m1:q4,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,listening,m1,5,mc,D,option_key,2026-02-25:listening:m1:q5,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,False,answer_without_target
2026-02-25,2026-02-25,listening,m1,6,mc,C,option_key,2026-02-25:listening:m1:q6,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,listening,m1,7,mc,B,option_key,2026-02-25:listening:m1:q7,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,listening,m1,8,mc,B,option_key,2026-02-25:listening:m1:q8,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,listening,m1,9,mc,A,option_key,2026-02-25:listening:m1:q9,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,listening,m1,10,mc,A,option_key,2026-02-25:listening:m1:q10,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,listening,m1,11,mc,C,option_key,2026-02-25:listening:m1:q11,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,listening,m1,12,mc,D,option_key,2026-02-25:listening:m1:q12,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,listening,m1,13,mc,D,option_key,2026-02-25:listening:m1:q13,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,listening,m1,14,mc,B,option_key,2026-02-25:listening:m1:q14,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,listening,m1,15,mc,D,option_key,2026-02-25:listening:m1:q15,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,listening,m1,16,mc,A,option_key,2026-02-25:listening:m1:q16,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,listening,m1,17,mc,C,option_key,2026-02-25:listening:m1:q17,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,listening,m1,18,mc,C,option_key,2026-02-25:listening:m1:q18,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,listening,m1,19,mc,D,option_key,2026-02-25:listening:m1:q19,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,listening,m1,20,mc,B,option_key,2026-02-25:listening:m1:q20,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,listening,m1,21,mc,A,option_key,2026-02-25:listening:m1:q21,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,listening,m1,22,mc,A,option_key,2026-02-25:listening:m1:q22,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,listening,m1,23,mc,B,option_key,2026-02-25:listening:m1:q23,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,listening,m1,24,mc,D,option_key,2026-02-25:listening:m1:q24,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,listening,m1,25,mc,C,option_key,2026-02-25:listening:m1:q25,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,listening,m1,26,mc,B,option_key,2026-02-25:listening:m1:q26,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,listening,m1,27,mc,D,option_key,2026-02-25:listening:m1:q27,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,listening,m1,28,mc,A,option_key,2026-02-25:listening:m1:q28,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,listening,m1,29,mc,C,option_key,2026-02-25:listening:m1:q29,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,listening,m1,30,mc,D,option_key,2026-02-25:listening:m1:q30,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,listening,m1,31,mc,A,option_key,2026-02-25:listening:m1:q31,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,listening,m1,32,mc,B,option_key,2026-02-25:listening:m1:q32,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,listening,m2,1,mc,A,option_key,2026-02-25:listening:m2:q1,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,listening,m2,2,mc,D,option_key,2026-02-25:listening:m2:q2,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,False,answer_without_target
2026-02-25,2026-02-25,listening,m2,3,mc,A,option_key,2026-02-25:listening:m2:q3,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,listening,m2,4,mc,D,option_key,2026-02-25:listening:m2:q4,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,listening,m2,5,mc,A,option_key,2026-02-25:listening:m2:q5,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,False,answer_without_target
2026-02-25,2026-02-25,listening,m2,6,mc,A,option_key,2026-02-25:listening:m2:q6,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,listening,m2,7,mc,D,option_key,2026-02-25:listening:m2:q7,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,False,answer_without_target
2026-02-25,2026-02-25,listening,m2,8,mc,B,option_key,2026-02-25:listening:m2:q8,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,listening,m2,9,mc,C,option_key,2026-02-25:listening:m2:q9,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,listening,m2,10,mc,B,option_key,2026-02-25:listening:m2:q10,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,listening,m2,11,mc,B,option_key,2026-02-25:listening:m2:q11,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,listening,m2,12,mc,B,option_key,2026-02-25:listening:m2:q12,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,listening,m2,13,mc,C,option_key,2026-02-25:listening:m2:q13,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,listening,m2,14,mc,A,option_key,2026-02-25:listening:m2:q14,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,listening,m2,15,mc,D,option_key,2026-02-25:listening:m2:q15,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,writing,m1,1,order,"I'm sorry, but I do not have to attend",sentence,2026-02-25:writing:m1:q1,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,writing,m1,2,order,i wasn't able to partipate,sentence,2026-02-25:writing:m1:q2,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,writing,m1,3,order,do you know if there are any materials i need to bring,sentence,2026-02-25:writing:m1:q3,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,writing,m1,4,order,i read it in the research paper that was published last week,sentence,2026-02-25:writing:m1:q4,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,writing,m1,5,order,she wanted to know when i plan to complete my assignment,sentence,2026-02-25:writing:m1:q5,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,False,answer_without_target
2026-02-25,2026-02-25,writing,m1,6,order,yes. do you know if i will speak with the head of the department,sentence,2026-02-25:writing:m1:q6,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,writing,m1,7,order,i have no intention of going,sentence,2026-02-25:writing:m1:q7,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,writing,m1,8,order,i am not available during those dates,sentence,2026-02-25:writing:m1:q8,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,writing,m1,9,order,"no, i didn't find the time to attend the event",sentence,2026-02-25:writing:m1:q9,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-25,2026-02-25,writing,m1,10,order,the website that our professor mentioned has all the details.,sentence,2026-02-25:writing:m1:q10,2.25新托福真题/2.25  答案.pdf,bdf9e12311d08b96b12bc4c8515351b76b140e3422ab2c17753e97fee7bdc071,True,mapped
2026-02-28,2026-02-28,reading,m1,1,fill,rve,word_or_missing_letters,2026-02-28:reading:m1:q1,2.28新托福真题/参考答案-2026新托福真题13.pdf,8c2784d98ef1560c68c14a04a452a6699e0d32b7c2d0c4952d358302da93ab7b,True,mapped
2026-02-28,2026-02-28,reading,m1,2,fill,dow,word_or_missing_letters,2026-02-28:reading:m1:q2,2.28新托福真题/参考答案-2026新托福真题13.pdf,8c2784d98ef1560c68c14a04a452a6699e0d32b7c2d0c4952d358302da93ab7b,True,mapped
2026-02-28,2026-02-28,reading,m1,3,fill,he,word_or_missing_letters,2026-02-28:reading:m1:q3,2.28新托福真题/参考答案-2026新托福真题13.pdf,8c2784d98ef1560c68c14a04a452a6699e0d32b7c2d0c4952d358302da93ab7b,True,mapped
2026-02-28,2026-02-28,reading,m1,4,fill,tures,word_or_missing_letters,2026-02-28:reading:m1:q4,2.28新托福真题/参考答案-2026新托福真题13.pdf,8c2784d98ef1560c68c14a04a452a6699e0d32b7c2d0c4952d358302da93ab7b,True,mapped
2026-02-28,2026-02-28,reading,m1,5,fill,ural,word_or_missing_letters,2026-02-28:reading:m1:q5,2.28新托福真题/参考答案-2026新托福真题13.pdf,8c2784d98ef1560c68c14a04a452a6699e0d32b7c2d0c4952d358302da93ab7b,True,mapped
2026-02-28,2026-02-28,reading,m1,6,fill,f,word_or_missing_letters,2026-02-28:reading:m1:q6,2.28新托福真题/参考答案-2026新托福真题13.pdf,8c2784d98ef1560c68c14a04a452a6699e0d32b7c2d0c4952d358302da93ab7b,True,mapped
2026-02-28,2026-02-28,reading,m1,7,fill,mes,word_or_missing_letters,2026-02-28:reading:m1:q7,2.28新托福真题/参考答案-2026新托福真题13.pdf,8c2784d98ef1560c68c14a04a452a6699e0d32b7c2d0c4952d358302da93ab7b,True,mapped
2026-02-28,2026-02-28,reading,m1,8,fill,ying,word_or_missing_letters,2026-02-28:reading:m1:q8,2.28新托福真题/参考答案-2026新托福真题13.pdf,8c2784d98ef1560c68c14a04a452a6699e0d32b7c2d0c4952d358302da93ab7b,True,mapped
2026-02-28,2026-02-28,reading,m1,9,fill,rcjer,word_or_missing_letters,2026-02-28:reading:m1:q9,2.28新托福真题/参考答案-2026新托福真题13.pdf,8c2784d98ef1560c68c14a04a452a6699e0d32b7c2d0c4952d358302da93ab7b,True,mapped
2026-02-28,2026-02-28,reading,m1,10,fill,ter,word_or_missing_letters,2026-02-28:reading:m1:q10,2.28新托福真题/参考答案-2026新托福真题13.pdf,8c2784d98ef1560c68c14a04a452a6699e0d32b7c2d0c4952d358302da93ab7b,True,mapped
2026-02-28,2026-02-28,reading,m1,11,fill,ses,word_or_missing_letters,2026-02-28:reading:m1:q11,2.28新托福真题/参考答案-2026新托福真题13.pdf,8c2784d98ef1560c68c14a04a452a6699e0d32b7c2d0c4952d358302da93ab7b,True,mapped
2026-02-28,2026-02-28,reading,m1,12,fill,cies,word_or_missing_letters,2026-02-28:reading:m1:q12,2.28新托福真题/参考答案-2026新托福真题13.pdf,8c2784d98ef1560c68c14a04a452a6699e0d32b7c2d0c4952d358302da93ab7b,True,mapped
